appointmentId,maskedRegNum,cityId,listingPrice,carName,make,model,variant,year,transmissionType,bodyType,fuelType,ownership,registrationDate,cityRto,color,odometer,emiDetails,modelGroup,oemServiceHistoryAvailable,fitnessAge,features
11429624764,GJ01**6781,1692,912000,Mahindra Thar,Mahindra,Thar,LX PETROL HT 4WD AT,2021,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Petrol,2,1633046400000,GJ01,Silver,"{'value': 46221, 'display': '46.22k km'}","{'cashDownPayment': 0, 'emiStartingValue': 17359, 'emiEndingValue': 17359, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 17830, 'emiOriginalEndingValue': 17830, 'tenure': 72, 'displayText': 'EMI ₹17,359/m', 'notAvailableText': 'Not available on EMI'}",Thar,False,15,"['InfotainmentSystem', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'GpsNavigation', 'Tpms']"
13498847711,******XXXX,1512,200000,Renault Kwid,Renault,Kwid,RXT 1.0,2016,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1477958400000,UK07,Brown,"{'value': 106432, 'display': '1.1L km'}","{'cashDownPayment': 0, 'emiStartingValue': 4449, 'emiEndingValue': 4449, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 4449, 'emiOriginalEndingValue': 4449, 'tenure': 60, 'displayText': 'EMI ₹4,449/m', 'notAvailableText': 'Not available on EMI'}",Kwid,False,15,"['Bluetooth', 'TopModel', 'GpsNavigation']"
11480449717,GJ01**0370,1692,473000,Hyundai NEW SANTRO,Hyundai,NEW SANTRO,SPORTZ AMT,2020,"{'value': 'Automatic', 'display': 'Auto'}",Hatchback,Petrol,1,1609459200000,GJ01,Silver,"{'value': 24647, 'display': '24.65k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9247, 'emiEndingValue': 9247, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9247, 'emiOriginalEndingValue': 9247, 'tenure': 72, 'displayText': 'EMI ₹9,247/m', 'notAvailableText': 'Not available on EMI'}",Santro,False,15,"['InfotainmentSystem', 'RearAc', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist']"
11004348774,DL3C**0309,2,299000,Hyundai Grand i10,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2014,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1406851200000,DL3C,White,"{'value': 57493, 'display': '57.49k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7874, 'emiEndingValue': 7874, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7874, 'emiOriginalEndingValue': 7874, 'tenure': 48, 'displayText': 'EMI ₹7,874/m', 'notAvailableText': 'Not available on EMI'}",i10,False,15,['RearAc']
11351348718,TN45**7639,5732,319000,Maruti Alto,Maruti,Alto,VXI,2019,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,2,1559347200000,TN45,Silver,"{'value': 31057, 'display': '31.06k km'}","{'cashDownPayment': 0, 'emiStartingValue': 6237, 'emiEndingValue': 6237, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 6237, 'emiOriginalEndingValue': 6237, 'tenure': 72, 'displayText': 'EMI ₹6,237/m', 'notAvailableText': 'Not available on EMI'}",Alto,False,15,"['Bluetooth', 'ParkingAssist']"
DLR1001680,MH04**2486,2423,6500000,Mercedes Benz GLC CLASS,Mercedes Benz,GLC CLASS,220d 4MATIC ,2022,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Diesel,1,1648771200000,MH04,White,"{'value': 39289, 'display': '39.29k km'}","{'cashDownPayment': 0, 'emiStartingValue': 123722, 'emiEndingValue': 123722, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 127076, 'emiOriginalEndingValue': 127076, 'tenure': 72, 'displayText': 'EMI ₹123,722/m', 'notAvailableText': 'Not available on EMI'}",GLC CLASS,False,14,"['InfotainmentSystem', 'RearAc', 'Sunroof/Moonroof', 'LeatherSeats', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', '360DegreeCamera', 'GpsNavigation', 'Tpms']"
28658142771,WB24**2567,777,475000,Hyundai GRAND I10 NIOS,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,2019,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1572566400000,WB24,Blue,"{'value': 20902, 'display': '20.90k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9286, 'emiEndingValue': 9286, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9286, 'emiOriginalEndingValue': 9286, 'tenure': 72, 'displayText': 'EMI ₹9,286/m', 'notAvailableText': 'Not available on EMI'}",i10,False,15,"['InfotainmentSystem', 'RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist']"
41144249755,*****XXXX,158,220000,Honda Amaze,Honda,Amaze,1.5L I-DTEC S,2015,"{'value': 'Manual', 'display': 'Manual'}",Sedan,Diesel,1,1438387200000,UP37,White,"{'value': 162623, 'display': '1.6L km'}","{'cashDownPayment': 0, 'emiStartingValue': 5793, 'emiEndingValue': 5793, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 5793, 'emiOriginalEndingValue': 5793, 'tenure': 48, 'displayText': 'EMI ₹5,793/m', 'notAvailableText': 'Not available on EMI'}",Amaze,False,14,[]
15104829747,******XXXX,404,1905000,Toyota Fortuner,Toyota,Fortuner,2.8 4X2 AT,2017,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Diesel,1,1512086400000,UP15,Silver,"{'value': 112866, 'display': '1.1L km'}","{'cashDownPayment': 0, 'emiStartingValue': 88788, 'emiEndingValue': 88788, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 89675, 'emiOriginalEndingValue': 89675, 'tenure': 24, 'displayText': 'EMI ₹88,788/m', 'notAvailableText': 'Not available on EMI'}",Fortuner,False,10,"['RearAc', 'LeatherSeats', 'AlloyWheels', 'Bluetooth', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'GpsNavigation']"
11916449796,WB10*1141,777,975000,KIA SONET,KIA,SONET,	 HTX 1.0 TURBO DCT,2023,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Petrol,1,1680307200000,WB10,Black,"{'value': 6557, 'display': '6.56k km'}","{'cashDownPayment': 0, 'emiStartingValue': 18558, 'emiEndingValue': 18558, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 19061, 'emiOriginalEndingValue': 19061, 'tenure': 72, 'displayText': 'EMI ₹18,558/m', 'notAvailableText': 'Not available on EMI'}",SONET,False,15,[]
14624322740,MP04**2584,2920,605050,Tata NEXON,Tata,NEXON,XM DIESEL,2018,"{'value': 'Manual', 'display': 'Manual'}",SUV,Diesel,1,1517443200000,MP04,Silver,"{'value': 74255, 'display': '74.26k km'}","{'cashDownPayment': 0, 'emiStartingValue': 11829, 'emiEndingValue': 11829, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 11829, 'emiOriginalEndingValue': 11829, 'tenure': 72, 'displayText': 'EMI ₹11,829/m', 'notAvailableText': 'Not available on EMI'}",NEXON,False,14,"['Bluetooth', 'ParkingAssist']"
10290443779,MH03**1274,2378,376000,Maruti Celerio,Maruti,Celerio,ZXI AMT (O),2017,"{'value': 'Automatic', 'display': 'Auto'}",Hatchback,Petrol,1,1485907200000,MH03,Silver,"{'value': 52818, 'display': '52.82k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7351, 'emiEndingValue': 7351, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7351, 'emiOriginalEndingValue': 7351, 'tenure': 72, 'displayText': 'EMI ₹7,351/m', 'notAvailableText': 'Not available on EMI'}",Celerio,False,15,['Bluetooth']
10025243777,DL9C**4653,2,280000,Maruti Swift,Maruti,Swift,VXI,2013,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1367366400000,DL9C,Silver,"{'value': 35526, 'display': '35.53k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9300, 'emiEndingValue': 9300, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9300, 'emiOriginalEndingValue': 9300, 'tenure': 36, 'displayText': 'EMI ₹9,300/m', 'notAvailableText': 'Not available on EMI'}",Swift,False,15,[]
DLR1001070,UP78**0213,173,495000,Maruti Swift,Maruti,Swift,VXI,2019,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1575158400000,UP78,Silver,"{'value': 66671, 'display': '66.67k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9677, 'emiEndingValue': 9677, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9677, 'emiOriginalEndingValue': 9677, 'tenure': 72, 'displayText': 'EMI ₹9,677/m', 'notAvailableText': 'Not available on EMI'}",Swift,False,15,['Bluetooth']
15304727707,******XXXX,2948,1195000,Volkswagen VIRTUS,Volkswagen,VIRTUS,TOPLINE TSI 1.0 MT,2022,"{'value': 'Manual', 'display': 'Manual'}",Sedan,Petrol,1,1664582400000,MP32,Blue,"{'value': 26491, 'display': '26.49k km'}","{'cashDownPayment': 0, 'emiStartingValue': 22746, 'emiEndingValue': 22746, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 23362, 'emiOriginalEndingValue': 23362, 'tenure': 72, 'displayText': 'EMI ₹22,746/m', 'notAvailableText': 'Not available on EMI'}",VIRTUS,False,15,"['InfotainmentSystem', 'RearAc', 'Sunroof/Moonroof', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'VentilatedSeats', 'Tpms']"
